pull_req_id,github_id,useful,requester,created_at,num_commits_open,lines_modified_open,files_modified_open,commits_on_files_touched,branch_hotness,branch_commits,branch
4102020,7071,useless,f0t0n,1361832299,2,3,1,1.499398405349794,309.4505257201647,651,3.0.0-wip
4103288,7067,useless,JelteF,1361806444,1,1,1,7.076490483539093,311.6150839763372,651,3.0.0-wip
4103167,7064,useless,jarseneault,1361782134,2,8,2,13.76830825617284,112.69853407921813,296,master
4103631,7060,useless,alexkalderimis,1361771207,1,131,25,91.80737654320987,314.5689588477368,652,3.0.0-wip
4103351,7059,useful,alexkalderimis,1361771047,3,152,26,102.24663155864191,314.5823744855966,652,3.0.0-wip
4102861,7058,useless,eternalD,1361769167,1,11,1,3.850849022633745,314.7400082304523,652,3.0.0-wip
4103052,7046,useless,teejun,1361569637,125,82797,268,7.242550925925927,120.81043338477357,297,master
4102631,7040,useless,pautomas,1361516348,1,34,2,38.08423456790125,335.9681838991773,653,3.0.0-wip
4102509,7039,useless,Silviusconcept,1361505446,1,8,1,2.509294624485597,123.26217296810694,297,master
4103395,7036,useless,vilius,1361503022,1,2,1,23.960527006172843,337.0872525720166,653,3.0.0-wip
4102313,7034,useless,BernhardRode,1361502437,1,4,1,7.1303874742798365,337.1363787294236,653,3.0.0-wip
4103075,7026,useless,barretts,1361436871,1,2,1,6.082017361111111,123.91331905864196,295,master
4102792,7023,useless,mkblough,1361419990,1,31,1,3.5206547067901233,124.55373765432107,295,master
4103400,7022,useless,ahockersten,1361417993,7,40,1,9.52030619855967,344.22879128086436,654,3.0.0-wip
4102153,7019,useless,ldbglobe,1361402791,1,58,1,7.4587587448559685,345.5073545524688,654,3.0.0-wip
4103668,7016,useless,cethap,1361382615,116,65591,213,5.741581918724278,125.97390290637867,297,master
4102961,7013,useless,whitelynx,1361350993,1,38,2,25.154436728395076,127.18168762860081,297,master
4103097,7012,useless,kontr0l,1361346200,2,13,1,6.43363721707819,350.27856391460887,656,3.0.0-wip
4102617,7010,useless,kontr0l,1361343658,1,8,1,6.438867669753086,350.4932313528808,657,3.0.0-wip
4102937,7001,useless,hnkang,1361303970,1,4,1,10.1151595936214,353.8464998713988,657,3.0.0-wip
4103951,6998,useful,EspadaV8,1361288397,1,8,1,3.0434722222222224,129.5798325617284,298,master
4102058,6994,useless,cedriclombardot,1361279029,1,1,1,14.365137345679011,349.9332555298354,651,3.0.0-wip
4103352,6990,useful,acmetech,1361267642,5,34,2,57.08652417695468,350.886565329218,651,3.0.0-wip
4102069,6987,useful,ds82,1361257096,1,24,2,11.912648148148145,351.76946733539086,651,3.0.0-wip
4102362,6981,useless,lussoluca,1361232255,1,30,1,2.8254879115226332,131.73136496913574,298,master
4103162,6979,useful,acmetech,1361203237,2,4,2,61.65838953189298,353.264404063786,648,3.0.0-wip
4102021,6970,useful,rzhw,1361120402,1,1,1,5.529932741769547,136.0231667952676,300,master
4102587,6968,useful,mdo,1361113721,9,61,1,14.824728652263374,407.90314403292143,693,3.0.0-wip
4102331,6967,useful,mdo,1361108423,1,21,1,3.253108539094651,136.48531957304533,300,master
4102444,6965,useless,Felds,1361090898,1,2,1,3.273392103909465,137.1614384002059,300,master
4102960,6938,useful,richardkiss,1360853138,1,4,1,6.756934156378603,146.3591617798354,301,master
4103952,6925,useful,mdo,1360787289,11,77191,514,767.4445304783945,317.42092245370355,586,3.0.0-wip
4103953,6920,useful,AnthonyWlodarski,1360735109,1,1,1,6.999792181069961,150.98266139403287,306,master
4102098,6909,useless,finnp,1360666467,1,6,1,22.053802469135807,326.5797461419753,591,3.0.0-wip
4103353,6895,useless,jormon,1360608320,1,4,1,5.077045910493827,156.01198996913595,310,master
4103954,6894,useful,dannykeane,1360599867,1,26,1,25.451830632716046,331.65721231995917,593,3.0.0-wip
4102901,6877,useless,sdepold,1360489871,1,4,1,1.74599408436214,160.7596307870371,312,master
4103263,6869,useless,kasperp,1360400032,1,8,4,86.33763014403291,164.36428202160494,312,master
4103354,6864,useful,derekclapham,1360337556,1,1,1,4.465376157407406,349.71895177469133,594,3.0.0-wip
4103824,6863,useful,devknoll,1360335380,1,8,2,58.02581790123458,349.88517399691386,594,3.0.0-wip
4103404,6854,useful,fsateler,1360310086,2,34,2,16.005758487654322,350.8127148919753,593,3.0.0-wip
4103673,6853,useful,fsateler,1360309984,250,41284,109,362.0518281893007,167.98569045781892,313,master
4103632,6848,useless,nickroberts,1360303590,1,29,1,36.92657998971191,873.3145634002062,966,3.0.0-wip
4102695,6847,useless,fsateler,1360302899,2,34,2,9.83789737654321,165.3974486882715,310,2.3.0-wip
4102065,6846,useless,tghw,1360299987,1,4,1,15.63166975308642,495.22601890432,722,3.0.0-wip
4103825,6841,useful,awebdeveloper,1360288992,1,5,1,9.830029835390947,168.83066165123455,313,master
4102022,6838,useful,pparidans,1360280421,1,9,1,8.148550540123457,169.175662037037,313,master
4103899,6836,useful,hefangshi,1360278496,1,4,1,11.164832433127573,350.2015182613166,590,3.0.0-wip
4103669,6831,useless,hefangshi,1360256043,2,6,1,1.6139329989711935,24.794946887860082,102,master
4103955,6830,useful,mdo,1360245450,1,364,8,184.45458796296288,330.77483860596703,570,3.0.0-wip
4103656,6826,useless,frosas,1360190141,1,103,2,20.87697955246913,334.84197337962956,573,3.0.0-wip
4103860,6825,useless,ryan-endacott,1360182646,1,40,3,38.390498713991775,164.12674588477373,308,2.3.0-wip
4103827,6824,useless,bc-luke,1360168871,1,2,1,5.0929453446502055,164.67236059670796,308,2.3.0-wip
4103956,6822,useless,blakeembrey,1360155510,2,40,4,46.85221617798355,164.1958096707819,307,2.3.0-wip
4103957,6821,useful,blakeembrey,1360155447,203,4629,113,73.14469547325102,26.140726723251028,105,master
4103438,6814,useless,alexgann,1360121700,1,3,1,5.253204989711934,162.51526787551447,304,2.3.0-wip
4103355,6813,useful,Yohn,1360113770,2,6,2,30.958496527777775,162.82528845164612,304,2.3.0-wip
4103958,6801,useless,drublic,1359987667,1,196,18,272.65711985596744,293.00966923868333,514,3.0.0-wip
4103391,6798,useless,trevorskaggs,1359981914,59,1361,53,0.500341177983539,26.528113040123454,103,master
4103674,6793,useless,josephdpurcell,1359959170,1,110,6,95.61857574588475,278.3121279578192,497,3.0.0-wip
4103090,6783,useful,joprice,1359814180,1,8,2,11.506376929012346,133.2305415380657,282,2.3.0-wip
4103959,6780,useful,lukeapage,1359756151,1,13,1,3.856835776748971,130.37779912551443,277,2.3.0-wip
4103433,6774,useless,nickroberts,1359696939,2,47,1,9.136231738683128,125.58328510802467,279,2.3.0-wip
4103229,6765,useless,davidwinter,1359624754,1,7,1,3.3260904063786008,128.1847447273662,282,2.3.0-wip
4102585,6755,useless,dospuntocero,1359564191,1,2,1,0.809312371399177,33.111548611111125,137,master
3856150,6753,useless,alexgann,1359542854,1,3,1,2.211804398148148,33.48747055041151,137,master
4102619,6748,useless,fsateler,1359518083,5,98,2,4.008155992798354,33.92427044753086,138,master
4103424,6741,useless,fsateler,1359461491,2,34,2,4.095489326131688,34.9445419238683,144,master
4103960,6737,useful,gsmet,1359449728,1,2,1,9.708479423868312,125.56046849279838,281,2.3.0-wip
4103431,6731,useless,ograycode,1359387408,2,9,1,4.468545524691358,127.82615843621404,284,2.3.0-wip
4103276,6728,useful,fredsa,1359360236,1,4,2,21.470912037037046,126.80906545781892,282,2.3.0-wip
4103961,6713,useful,ghusse,1359198102,6,173,5,15.898078060699591,132.91954488168722,294,2.3.0-wip
4102268,6711,useless,peterbenoit,1359140973,2,4,1,0.5120187757201645,41.307560185185174,159,master
4103405,6710,useful,baslr,1359126150,1,2,1,0.0286995884773662,41.6106539351852,159,master
4103217,6705,useless,ghusse,1359091205,2,73,2,0.7453029835390947,42.32519290123458,159,master
4102554,6703,useless,muan,1359088247,1,2,1,10.689900977366255,137.07301324588474,294,2.3.0-wip
4102948,6702,useless,stp-configit,1359078156,5,2288,11,34.309721064814816,42.59201273148148,159,master
4102505,6688,useless,stefansedich,1358977031,1,20,1,5.534897890946502,303.30596874999986,535,3.0.0-wip
4103453,6687,useless,stefansedich,1358976988,1,20,1,3.1906748971193415,141.28428292181093,295,2.3.0-wip
4103962,6685,useful,dospuntocero,1358969982,1,11,1,1.0873425925925924,44.809522890946496,160,master
4103845,6684,useless,ehudokai,1358952923,2,41,2,1.3508858024691357,45.160531121399174,160,master
4102777,6678,useless,MaxEvron,1358923198,1,25,3,6.85272003600823,45.7721566358025,160,master
4102934,6673,useless,gustavosaume,1358877302,1,155,7,109.29208179012345,145.06609490740743,295,2.3.0-wip
4102782,6672,useless,vicapow,1358875949,4,15,1,0.3874274691358025,46.744358281893,160,master
4102263,6671,useless,sherbrow,1358867485,1,48,2,39.54965290637861,145.43852481995887,295,2.3.0-wip
4102605,6670,useless,karissamck,1358853769,1,2,1,1.9560208333333335,47.20073688271605,160,master
4103277,6665,useless,emilkje,1358828044,1,2,2,18.00392373971193,146.93480761316872,295,2.3.0-wip
4103076,6663,useless,garbas,1358819553,1,7,1,1.2486714248971194,47.90476980452673,160,master
4101877,6655,useless,evadnoob,1358764196,2,16,5,33.379663194444454,49.043802726337475,160,master
4103569,6639,useful,vickash,1358602464,4,313,2,145.16052829218114,324.0870695730454,530,3.0.0-wip
4102476,6634,useful,vickash,1358509131,3,224,5,207.28775913065843,297.9633972479424,497,3.0.0-wip
4103212,6630,useful,vickash,1358488616,3,165,2,145.86433397633755,299.27460545267456,497,3.0.0-wip
4102507,6629,useless,chip,1358482492,1,44,4,218.58829153806573,299.6660185185187,497,3.0.0-wip
4103307,6624,useless,Synchro,1358464604,1,12,2,40.299515689300414,300.8093230452677,497,3.0.0-wip
4103252,6615,useless,ravage84,1358383890,1,2,1,3.3973908179012344,56.869029063786,160,master
4102259,6614,useful,ravage84,1358382854,1,59,1,2.012318672839506,56.89034593621398,160,master
4102620,6613,useless,ravage84,1358382199,1,2,1,4.940996656378601,56.90382330246914,160,master
4103172,6612,useless,gyoshev,1358380905,1,45,2,47.41493158436213,160.87430478395058,292,2.3.0-wip
4101677,6611,useless,amid2887,1358365331,1,3,1,6.329900977366256,161.45913091563781,292,2.3.0-wip
4103271,6610,useful,amid2887,1358364897,133,2243,97,179.14581224279806,57.25983153292182,160,master
4103439,6609,useless,aurnik,1358363843,1,2,1,23.080014917695475,238.92632561728394,429,3.0.0-wip
4103349,6600,useful,Yohn,1358304600,2,4,2,16.2016545781893,158.74295614711934,304,2.3.0-wip
4103661,6577,useless,brenoferreira,1358138251,2,173,6,99.50290869341565,163.295017489712,313,2.3.0-wip
4103073,6568,useful,Yohn,1358072825,4,20,2,41.46188605967078,158.889197659465,309,2.3.0-wip
4103733,6565,useless,trumbitta,1357998396,2,268,6,478.1701031378606,1179.534620756172,1082,3.0.0-wip
4102373,6559,useful,huannh,1357939120,8,158,10,31.34185480967077,166.49351478909452,352,3.0.0-wip
4103814,6558,useless,heff,1357937253,1,4,1,0,166.5780291923868,352,3.0.0-wip
4103963,6546,useful,huannh,1357884143,206,28635,141,229.57424318415545,73.5953796296296,198,master
4102963,6544,useless,jonnywyatt,1357871036,1,24,2,5.500834104938271,140.8218378343622,285,2.3.0-wip
4102348,6543,useful,jonnywyatt,1357870393,6,39,7,17.400681198559674,140.84540457818932,285,2.3.0-wip
4102622,6525,useless,gravis,1357771412,1,1,1,0.20292001028806583,71.44005787037032,194,master
4102289,6521,useless,kriscarle,1357737029,1,24,1,14.853226594650208,139.7022345679013,280,2.3.0-wip
4103676,6518,useless,ansman,1357729661,1,12,2,16.684300540123452,168.95895460390952,346,3.0.0-wip
4102465,6516,useless,guilleva,1357728707,1,4,1,22.8832025462963,140.00189506172833,280,2.3.0-wip
4103272,6509,useless,adbre,1357695818,1,12,1,6.101004758230453,73.32601929012347,194,master
4102579,6508,useless,bzx,1357694116,1,8,1,2.8345370370370375,141.2474557613169,280,2.3.0-wip
4103694,6506,useful,aronwoost,1357687012,1,4,1,0.21377391975308646,73.5464994855967,195,master
4102621,6505,useless,sshwsfc,1357684758,2,59,1,2.1713765432098766,73.6030234053498,195,master
4103671,6500,useful,shadyvb,1357638458,1,3,1,2.2368729423868308,74.7777309670782,199,master
4103964,6488,useful,nanek,1357572328,1,12,1,9.841996013374484,145.69601028806582,285,2.3.0-wip
4103346,6487,useless,blakeembrey,1357571660,2,40,4,69.84021592078192,145.72049331275736,285,2.3.0-wip
4101974,6480,useless,blakeembrey,1357528752,1,41,4,61.356397762345686,147.29413168724292,286,2.3.0-wip
4103966,6472,useful,RWOverdijk,1357451049,1,1,1,1.008860468106996,150.17078536522638,288,2.3.0-wip
4102809,6469,useless,archesaurus,1357438489,1,1,1,0,79.93326350308635,205,master
4103463,6450,useless,samuela,1357235439,1,6,1,9.41548945473251,85.2993771862139,207,master
4102644,6442,useless,krasimir,1357165035,1,7,1,2.015813271604938,87.17355774176951,207,master
4103967,6441,useful,patrickhlauke,1357131649,1,397,19,78.27938850308645,162.16197929526737,293,2.3.0-wip
4103341,6440,useless,veracarr,1357131151,3,28,3,56.245937757201666,196.25210133744835,359,3.0.0-wip
4103327,6439,useless,veracarr,1357110429,2,22,2,15.659211548353912,88.62718968621394,207,master
4102370,6437,useless,boh1996,1357108324,4,930,1,2.3686831275720164,163.04086625514407,293,2.3.0-wip
4102060,6433,useless,Krinkle,1357082021,1,2,1,12.296274562757201,89.38342116769546,207,master
4103677,6425,useless,ryan-endacott,1356901032,1,40,3,56.36864197530866,207.02126247428004,375,3.0.0-wip
4103342,6423,useless,malekpour,1356824821,1,1266,3,0,210.8919173096706,417,3.0.0-wip
4101879,6413,useless,blakeembrey,1356660733,1,20,2,21.19419264403292,174.99740097736608,319,2.3.0-wip
4103968,6412,useless,blakeembrey,1356659479,1,7,1,18.634346193415634,175.04884465020558,319,2.3.0-wip
4103870,6409,useless,malekpour,1356610611,1,82,5,8.050218878600822,177.06058551954732,321,2.3.0-wip
4103969,6407,useful,aurnik,1356566201,2,4,3,10.882868955761317,178.89386869855954,321,2.3.0-wip
4103259,6405,useful,aurnik,1356562314,6,3936,3,10.892866383744856,179.0543274176954,321,2.3.0-wip
4103261,6401,useless,acanimal,1356517637,1,381,2,0,106.0807876800412,243,master
4102698,6400,useful,mioduszewski,1356516464,5,56,2,5.270218106995884,106.11744393004112,243,master
4103633,6399,useless,mioduszewski,1356506897,1,8,1,4.121322145061729,106.4179713220164,245,master
4102634,6396,useless,aurnik,1356491654,1,736,1,4.7572490997942385,106.89959992283951,246,master
4102612,6394,useless,cloudyan,1356414248,1,4,1,3.5853068415637863,109.36441525205758,248,master
4103260,6386,useless,LeezQ,1356293809,1,12,1,6.471024691358024,113.24497633744855,255,master
4102635,6382,useless,Yohn,1356240590,2,15,2,17.700918081275724,173.4590406378601,316,2.3.0-wip
4102699,6380,useful,Yohn,1356228632,3,50,3,47.20585828189299,173.94498816872442,316,2.3.0-wip
4103970,6379,useless,Yohn,1356225460,1,5,1,13.278111368312755,174.0738914609056,316,2.3.0-wip
4102447,6378,useful,Yohn,1356219423,4,32,4,58.98033629115224,174.31922222222227,316,2.3.0-wip
4102334,6375,useful,tkawachi,1356205519,2,96,2,15.235809799382718,174.88696746399168,318,2.3.0-wip
4103672,6374,useful,whyisjake,1356203129,1,4,1,18.309560956790126,172.9753578960906,316,2.3.0-wip
4103177,6369,useless,neosergio,1356093691,1,2,1,46.651814300411516,118.84743287037044,258,master
4103256,6368,useless,eduardolundgren,1356082352,1,36,2,2.015926183127572,152.9057016460905,293,2.3.0-wip
4103062,6349,useful,Yohn,1355960508,2,16,2,11.129718106995883,150.42081455761314,288,2.3.0-wip
4102700,6345,useful,macodev,1355957379,25,610,51,307.7579444444441,123.38006622942393,263,master
4103566,6330,useless,hlb,1355900422,1,9,2,92.11665920781896,169.4477930812758,371,3.0.0-wip
4103819,6321,useless,Yohn,1355858485,6,52,4,30.91874794238683,126.77730092592594,269,master
4102944,6320,useless,renocullous,1355853169,4,88,3,30.180051440329215,171.70432445987655,372,3.0.0-wip
4102502,6316,useless,stof,1355809335,6,176,4,30.546462191358025,173.80132137345697,372,3.0.0-wip
4102784,6307,useless,mrvdot,1355767241,1,2,1,8.122534850823046,175.82761959876558,379,3.0.0-wip
4102701,6299,useless,rmetzler,1355725554,1,3,1,8.481100694444443,131.4312136059671,277,master
4102856,6290,useless,wilsonwu666,1355689644,1,3,1,2.4362346965020576,132.7377412551441,289,master
4103059,6277,useless,jasonmerino,1355486178,3,161,7,109.83253986625517,187.96477469135812,394,3.0.0-wip
4102291,6269,useless,tkawachi,1355435013,1,88,2,13.650574331275722,190.55839056069945,398,3.0.0-wip
4103972,6267,useful,valorin,1355427693,1,1,1,2.379517489711934,190.93389737654323,399,3.0.0-wip
4102314,6263,useless,draftkraft,1355379484,3,167,10,202.56151787551468,193.41592579732497,401,3.0.0-wip
4103858,6256,useless,kynan,1355324317,2,36,5,63.881545910493834,196.26381520061727,403,3.0.0-wip
4103973,6251,useless,arcanis,1355301897,7,56,3,19.273398276748974,148.5514099794238,303,master
4103974,6248,useless,jimwebb,1355296829,1,2,1,8.4980887345679,197.6884119084362,403,3.0.0-wip
4103975,6247,useful,jimwebb,1355295782,1,10,1,25.42938374485596,197.7426738683125,403,3.0.0-wip
4103387,6235,useless,marfillaster,1355232546,1,9,1,10.509692129629629,201.0549961419753,411,3.0.0-wip
4103976,6230,useless,chimericdream,1355209215,6,32,1,3.513030221193415,151.10158269032908,310,master
4102950,6220,useless,jazzychad,1355175432,1,42,1,5.5762505144032914,152.44838438786005,310,master
4103176,6207,useless,sergeykish,1355114580,1,2,1,20.47993557098765,154.87577353395048,313,master
4103977,6198,useful,blakeembrey,1355085920,1,32,2,65.74932175925927,154.02058924897122,311,master
4103175,6196,useless,blakeembrey,1355077048,1,50,4,53.42051376028805,154.3754236111111,311,master
4102716,6195,useful,nathanb,1355076884,1,2,1,5.61991718106996,154.3819827674896,311,master
4102945,6176,useless,Yohn,1355007154,2,12,2,10.16134915123457,157.17929488168738,313,master
4102702,6175,useless,tghw,1355002586,1,4,1,6.732360853909465,157.36316628086422,313,master
4103715,6173,useless,ryan-endacott,1354993302,1,37,3,54.82738618827159,213.77075090020583,417,3.0.0-wip
4103399,6170,useless,donaldpcook,1354989936,2,22,2,7.67286188271605,155.86219663065836,311,master
4102902,6169,useless,jlbruno,1354983800,1,1,1,4.7078413065843625,155.10279616769552,310,master
4102946,6162,useless,ryan-endacott,1354909707,1,23,3,30.62437860082304,154.01077019032934,306,2.2.2-wip
4103057,6147,useless,albyrock87,1354754899,1,5,1,5.525876028806584,47.030614711934184,178,master
4103056,6128,useless,monken,1354620346,1,4,1,6.434019290123455,143.2349030349794,299,2.2.2-wip
4103978,6127,useless,jazzychad,1354619406,2,90,1,6.22250630144033,143.2710475823045,299,2.2.2-wip
4102292,6119,useless,tghw,1354552198,1,4,1,6.565477623456791,144.87390805041153,308,2.2.2-wip
4102925,6111,useful,andriijas,1354504909,1,45,3,71.34279153806584,140.70870730452674,303,2.2.2-wip
4101875,6109,useless,donaldpcook,1354484897,1,22,2,6.5557087191358026,141.4897867798354,304,2.2.2-wip
4102453,6099,useful,marcelkorpel,1354413182,1,6,2,5.652625128600825,55.28181558641972,201,master
4102903,6098,useless,hgezim,1354388163,1,361,5,36.73100835905351,134.23987744341574,299,2.2.2-wip
4103979,6097,useful,blakeembrey,1354370062,1,1,1,4.152128729423868,132.92578343621392,297,2.2.2-wip
4102703,6085,useless,blakeembrey,1354284237,1,99,5,31.747111754115235,136.2084221965021,299,2.2.2-wip
4103160,6082,useless,blakeembrey,1354273144,1,46,5,38.99246797839508,136.63496630658437,299,2.2.2-wip
4102904,6076,useless,thepeg,1354247202,1,1,1,5.952755144032921,59.60976967592596,208,master
4103980,6069,useful,elmariachi111,1354192886,7,54,5,72.11723238168719,126.56310352366243,290,2.2.2-wip
4103095,6068,useless,percyhanna,1354186491,1,77,3,5.3024337705761315,61.2384135802469,209,master
4103326,6057,useful,ph-One,1354120336,1,4,1,5.033558641975309,125.22682060185187,286,2.2.2-wip
4103250,6056,useless,stof,1354120102,4,99,4,17.241939557613172,125.23542708333332,286,2.2.2-wip
4103876,6055,useful,stof,1354120037,81,1836,77,265.496447659464,63.02453575102879,209,master
4103797,6052,useless,chrisirhc,1354108012,1,8,2,7.027043338477368,150.31298122428004,311,2.2.2-wip
4103981,6050,useless,blakeembrey,1354100615,1,67,4,65.09476646090536,188.20819637345687,346,2.2.2-wip
4103663,6048,useless,blakeembrey,1354099771,1,161,2,13.715743441358024,143.3977574588479,304,2.2.2-wip
4103843,6039,useful,desheikh,1354064016,2,5,1,8.719119470164609,124.40770023148136,283,2.2.2-wip
4102026,6034,useless,ph-One,1354027235,1,2,1,4.408375771604938,65.52787461419747,213,master
4103809,6033,useless,ph-One,1354026811,1,2,1,5.165859953703705,113.66602031893004,275,2.2.2-wip
4103982,6032,useless,chrisirhc,1354019047,1,6,2,7.221539866255144,113.94144315843613,276,2.2.2-wip
4103808,6021,useless,arlonlove,1353953740,2,53,3,18.718962705761314,67.55822826646099,215,master
4103591,6018,useful,desheikh,1353936732,1,3,1,9.064561342592594,116.87618878600824,279,2.2.2-wip
4103325,6008,useless,tshedor,1353793784,1,2,1,0,122.44346797839506,319,2.2.2-wip
4103634,6000,useless,silviomoreto,1353655479,1,2,1,3.065962705761317,77.06914416152267,261,master
4103321,5986,useful,juristr,1353544474,1,4,2,13.207445087448562,80.80480941358029,262,master
4101769,5970,useless,bisrael,1353434078,1,15,6,89.5097728909465,134.3915461676955,330,2.2.2-wip
4103091,5968,useless,pashager,1353424161,1,5,1,28.3272461419753,84.95291898148157,276,master
4103652,5963,useful,thanpolas,1353383444,1,4,2,57.47151273148148,136.57592592592604,337,2.2.2-wip
4102293,5962,useless,Mezzle,1353371885,5,1359,9,3.8481826131687242,86.81648366769541,278,master
4103681,5954,useful,tony,1353325833,1,2,1,4.2605832047325105,137.1546984310701,358,2.2.2-wip
4103425,5938,useless,jlbruno,1353167413,1,1,1,5.819838348765432,143.74591049382698,390,2.2.2-wip
4103716,5926,useful,trsteel88,1353013524,1,10,1,0,101.99085390946513,377,master
4102252,5908,useful,fsword,1352862525,3,124,37,229.15226556069913,107.7715834619343,384,2.2.1-wip
4103323,5894,useful,amid2887,1352767945,1,23,1,4.412555555555555,155.65510583847723,446,2.2.2-wip
4102223,5893,useless,amid2887,1352765586,1,1,1,3.5529398148148146,112.63396540637852,398,2.2.1-wip
4102935,5878,useless,jonathantneal,1352587078,125,79022,258,12.587813143004116,124.10056108539084,431,master
4103984,5877,useless,chrishaverkate,1352582723,2,16,4,67.84377083333332,124.3419454732509,431,master
4103985,5874,useful,tacomanator,1352563300,1,8,2,69.79637654320989,168.05627314814836,477,2.2.2-wip
4103180,5872,useless,gerwitz,1352545919,1,4,1,5.157309799382716,126.38187911522627,431,master
4103986,5868,useless,markovuksanovic,1352470318,1,2,1,5.938497042181069,130.57221231995908,431,master
4103987,5867,useless,markovuksanovic,1352470241,1,2,1,5.93860596707819,130.5764801954734,431,master
4103988,5866,useful,markovuksanovic,1352469309,6,130,38,229.2458566100826,126.67555414094637,426,2.1.2-wip
4103989,5862,useful,pmclanahan,1352444071,1,21,2,11.478429140946503,175.3700891203701,477,2.2.2-wip
4103041,5855,useful,Aben,1352404958,14,1551,24,168.77900617283956,177.7693819444446,477,2.2.2-wip
4103990,5846,useful,au-phiware,1352345371,2,27,2,8.339140817901233,137.4976440329217,431,master
4103817,5839,useful,WilliamStam,1352318913,6,1561,23,162.55694855967093,183.04800540123463,478,2.2.2-wip
4103991,5837,useless,TomHAnderson,1352295775,3,22,1,8.936853652263373,140.2521558641976,433,master
4102083,5833,useful,stephankaag,1352267026,6,1564,23,159.29839429012344,186.2434393004119,479,2.2.2-wip
4103992,5830,useless,WilliamStam,1352258126,1,53,2,17.537476851851853,187.63299614197498,480,2.2.2-wip
4102272,5821,useful,bradly,1352200572,1,4,2,52.24435056584363,191.18903137860067,481,2.2.2-wip
4103313,5805,useless,admsev,1352154014,1,5,1,6.649048353909465,148.18669277263373,443,master
4103993,5795,useful,alexanmtz,1352114308,1,2,1,6.238792309670782,189.5557933384776,483,2.2.2-wip
4103312,5777,useful,bradly,1351936752,1,8,2,29.20635339506174,170.3054183384772,454,2.2.2-wip
4102261,5768,useless,Yohn,1351863663,2,11,2,19.160781378600827,211.54803806584346,493,2.2.2-wip
4103994,5766,useful,bradly,1351859881,1,18,5,60.81902404835392,174.8177097479422,457,2.2.2-wip
4102608,5757,useless,Munter,1351824482,1,92,5,27.465512474279834,167.0237718621397,447,master
4103816,5752,useful,andriijas,1351808550,1,132,4,98.78103768004122,176.82593441358003,456,2.2.2-wip
4103454,5711,useful,bradly,1351586863,1,4,2,28.034591692386844,178.9116554783951,472,2.2.1-wip
4103996,5686,useless,Ninir,1351554386,2,85,8,124.41909220679,180.88674935699606,473,2.2.1-wip
4103771,5682,useless,ted27,1351536842,1,5,1,8.141583204732509,183.98684156378613,476,master
4103079,5664,useless,pifantastic,1351458014,1,11,1,10.971125257201646,188.8324855967078,483,master
4103997,5662,useful,jasonwyatt,1351441872,1,3,1,1.187102109053498,174.04875913065834,476,2.1.2-wip
4102846,5651,useless,tanraya,1351349930,3,22,3,21.97239930555555,179.71137525720158,484,2.1.2-wip
4102027,5639,useless,marcelaraujo,1351216990,1,26,2,17.29956790123456,75.2086847993827,320,master
4103769,5636,useful,andriijas,1351198255,1,132,4,104.86326324588484,189.1851179269546,487,2.1.2-wip
4103046,5628,useless,scphillips,1351130369,1,24,2,21.049028420781898,209.89746900720138,510,master
4103317,5604,useless,advancedrei,1350889159,2,751,2,13.455046296296297,208.80255375514375,508,2.1.2-wip
4102084,5603,useless,biyeun,1350887786,77,52037,364,248.12279526748907,89.0603113425927,345,master
4103077,5602,useless,brice,1350878447,1,2,1,7.519483410493827,89.47821476337442,349,master
4103717,5598,useless,victor-homyakov,1350855907,1,22,1,8.222257458847734,228.00964274691384,534,master
4103242,5593,useless,koenpunt,1350805820,1,20,4,57.918604681069986,214.36034439300406,521,2.1.2-wip
4103768,5549,useful,mfansler,1350365882,1,30,4,37.63211072530862,207.31975205761324,508,2.1.2-wip
4103055,5531,useful,budnik,1350290972,1,24,2,3.581549125514403,212.30170498971182,518,2.1.2-wip
4103646,5530,useless,MysticEarth,1350288176,1,3,1,3.7376983024691355,115.75084606481482,388,master
4102704,5527,useless,m157y,1350274923,2,24,4,5.131783179012345,116.41213258744865,388,master
4103241,5524,useful,martinstein,1350268104,1,13,2,10.250360339506171,213.8250619855967,518,2.1.2-wip
4102602,5514,useless,jtward,1350196047,1,49,5,39.835675797325095,218.6393524948558,521,2.1.2-wip
4103718,5513,useless,chantazh,1350186550,1,2,1,9.683955504115229,120.83955182613172,391,master
4103766,5508,useful,bradly,1350139210,1,2,1,2.6607102623456784,222.4555129886831,523,2.1.2-wip
4102815,5507,useful,bradly,1350138776,1,4,2,39.69807188786007,222.48470306069953,523,2.1.2-wip
4103675,5498,useful,jblotus,1349962222,1,1,1,6.722676054526749,292.5437538580247,583,master
4103796,5490,useless,cielavenir,1349922134,1,7,1,2.2001117541152264,134.25440007716048,404,master
4102636,5450,useful,budnik,1349652892,127,12684,117,447.2834845679007,148.54603407921837,428,master
4102717,5445,useless,davydotcom,1349575658,1,132,10,24.532199331275717,152.82357330246896,439,master
4101725,5435,useless,erlend-sh,1349493492,1,2,1,2.316511316872428,157.46623186728382,441,master
4101870,5411,useless,svitaliyv,1349313944,3,65,2,5.124676440329218,167.79893389917714,454,master
4103841,5405,useless,tax,1349256508,1,77,2,10.304277263374484,272.39413400205757,576,2.1.2-wip
4102718,5382,useless,griiettner,1349120899,1,7,1,2.069195730452675,179.18701015946496,461,master
